FlightDate,TailNum,FlightNum,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginState,OriginStateFips,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,DestStateName
2012/12/29,N833MQ,3949,13930,1393002,30977,ORD,IL,17,41,10469,1046902,30469,Michigan
2012/12/30,N813MQ,3949,13930,1393002,30977,ORD,IL,17,41,10469,1046902,30469,Michigan
2012/12/1,N670MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/2,N636MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/3,N657MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/4,N636MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/5,N619MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/6,N636MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/7,N902MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/8,N942MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/9,N699MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/10,N656MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/11,N609MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/12,N925MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/13,N649MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/14,N600MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/15,N932MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/16,N680MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/17,N607MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/18,N688MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/19,N600MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/20,N656MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/21,N600MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/22,N641MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/23,N639MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/24,N619MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/25,N660MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/26,N684MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/27,N644MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/28,N661MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/29,N656MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/30,N693MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/31,N619MQ,3950,13930,1393002,30977,ORD,IL,17,41,10693,1069302,30693,Tennessee
2012/12/2,N602MQ,3951,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/3,N680MQ,3951,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/4,N690MQ,3951,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/5,N631MQ,3951,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/6,N639MQ,3951,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/7,N661MQ,3951,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/9,N622MQ,3951,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/10,N624MQ,3951,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/11,N660MQ,3951,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/12,N684MQ,3951,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/13,N623MQ,3951,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/14,N810MQ,3951,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/16,N668MQ,3951,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/17,N684MQ,3951,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/18,N667MQ,3951,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/19,N679MQ,3951,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/20,N681MQ,3951,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/21,N602MQ,3951,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/23,N612MQ,3951,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/24,N699MQ,3951,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/25,N639MQ,3951,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/26,N653MQ,3951,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/27,N845MQ,3951,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/28,N684MQ,3951,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/30,N685MQ,3951,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/31,N684MQ,3951,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/1,N932MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/2,N617MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/3,N824MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/4,N641MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/5,N695MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/6,N615MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/7,N643MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/8,N680MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/9,N639MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/10,N694MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/11,N667MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/12,N633MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/13,N685MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/14,N619MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/15,N600MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/16,N618MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/17,N649MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/18,N672MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/19,N661MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/20,N610MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/21,N624MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/22,N631MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/23,N923MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/24,N617MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/25,N615MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/26,N630MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/27,N660MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/28,N644MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/29,N606MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/30,N635MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/31,N614MQ,3952,13930,1393002,30977,ORD,IL,17,41,12339,1233904,32337,Indiana
2012/12/1,N803MQ,3953,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/2,N832MQ,3953,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/3,N814MQ,3953,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/4,N805MQ,3953,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/5,N806MQ,3953,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/6,N814MQ,3953,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/7,N812MQ,3953,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/8,N814MQ,3953,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/9,N809MQ,3953,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/10,N812MQ,3953,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/11,N818MQ,3953,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/12,N832MQ,3953,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/13,N851MQ,3953,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/14,N835MQ,3953,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/15,N830MQ,3953,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/16,N840MQ,3953,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/17,N813MQ,3953,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/18,N839MQ,3953,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/19,N845MQ,3953,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/20,N800MQ,3953,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/21,N839MQ,3953,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/22,N831MQ,3953,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/23,N806MQ,3953,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/26,N840MQ,3953,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/27,N824MQ,3953,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/28,N828MQ,3953,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/29,N842MQ,3953,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/30,N840MQ,3953,13930,1393002,30977,ORD,IL,17,41,14783,1478302,34783,Missouri
2012/12/3,N832MQ,3955,13930,1393002,30977,ORD,IL,17,41,11003,1100303,31003,Iowa
2012/12/4,N856MQ,3955,13930,1393002,30977,ORD,IL,17,41,11003,1100303,31003,Iowa
2012/12/5,N825MQ,3955,13930,1393002,30977,ORD,IL,17,41,11003,1100303,31003,Iowa
2012/12/6,N840MQ,3955,13930,1393002,30977,ORD,IL,17,41,11003,1100303,31003,Iowa
2012/12/7,N805MQ,3955,13930,1393002,30977,ORD,IL,17,41,11003,1100303,31003,Iowa
2012/12/10,N840MQ,3955,13930,1393002,30977,ORD,IL,17,41,11003,1100303,31003,Iowa
2012/12/11,N815MQ,3955,13930,1393002,30977,ORD,IL,17,41,11003,1100303,31003,Iowa
2012/12/12,N839MQ,3955,13930,1393002,30977,ORD,IL,17,41,11003,1100303,31003,Iowa
2012/12/13,N849MQ,3955,13930,1393002,30977,ORD,IL,17,41,11003,1100303,31003,Iowa
2012/12/14,N660MQ,3955,13930,1393002,30977,ORD,IL,17,41,11003,1100303,31003,Iowa
2012/12/17,N849MQ,3955,13930,1393002,30977,ORD,IL,17,41,11003,1100303,31003,Iowa
2012/12/18,N816MQ,3955,13930,1393002,30977,ORD,IL,17,41,11003,1100303,31003,Iowa
2012/12/19,N834MQ,3955,13930,1393002,30977,ORD,IL,17,41,11003,1100303,31003,Iowa
2012/12/20,N849MQ,3955,13930,1393002,30977,ORD,IL,17,41,11003,1100303,31003,Iowa
2012/12/21,N831MQ,3955,13930,1393002,30977,ORD,IL,17,41,11003,1100303,31003,Iowa
2012/12/26,N635MQ,3955,13930,1393002,30977,ORD,IL,17,41,11003,1100303,31003,Iowa
2012/12/27,N633MQ,3955,13930,1393002,30977,ORD,IL,17,41,11003,1100303,31003,Iowa
2012/12/28,N833MQ,3955,13930,1393002,30977,ORD,IL,17,41,11003,1100303,31003,Iowa
2012/12/1,N849MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/2,N827MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/3,N819MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/4,N832MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/5,N809MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/6,N831MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/7,N800MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/8,N825MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/9,N824MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/10,N832MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/11,N830MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/12,N818MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/13,N682MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/14,N810MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/15,N525MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/16,N849MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/17,N832MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/18,N830MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/19,N832MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/20,N824MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/21,N819MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/22,N839MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/23,N835MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/24,N653MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/25,N840MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/26,N849MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/27,N835MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/28,N846MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/29,N618MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/30,N685MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/31,N815MQ,3956,13244,1324402,33244,MEM,TN,47,54,13930,1393002,30977,Illinois
2012/12/2,N601MQ,3958,13930,1393002,30977,ORD,IL,17,41,13342,1334205,33342,Wisconsin
2012/12/3,N932MQ,3958,13930,1393002,30977,ORD,IL,17,41,13342,1334205,33342,Wisconsin
2012/12/4,N699MQ,3958,13930,1393002,30977,ORD,IL,17,41,13342,1334205,33342,Wisconsin
2012/12/5,N694MQ,3958,13930,1393002,30977,ORD,IL,17,41,13342,1334205,33342,Wisconsin
2012/12/6,N617MQ,3958,13930,1393002,30977,ORD,IL,17,41,13342,1334205,33342,Wisconsin
2012/12/7,N679MQ,3958,13930,1393002,30977,ORD,IL,17,41,13342,1334205,33342,Wisconsin
2012/12/9,N638MQ,3958,13930,1393002,30977,ORD,IL,17,41,13342,1334205,33342,Wisconsin
2012/12/10,N614MQ,3958,13930,1393002,30977,ORD,IL,17,41,13342,1334205,33342,Wisconsin
2012/12/11,N655MQ,3958,13930,1393002,30977,ORD,IL,17,41,13342,1334205,33342,Wisconsin
2012/12/12,N922MQ,3958,13930,1393002,30977,ORD,IL,17,41,13342,1334205,33342,Wisconsin
2012/12/13,N635MQ,3958,13930,1393002,30977,ORD,IL,17,41,13342,1334205,33342,Wisconsin
2012/12/14,N682MQ,3958,13930,1393002,30977,ORD,IL,17,41,13342,1334205,33342,Wisconsin
2012/12/16,N602MQ,3958,13930,1393002,30977,ORD,IL,17,41,13342,1334205,33342,Wisconsin
2012/12/17,N635MQ,3958,13930,1393002,30977,ORD,IL,17,41,13342,1334205,33342,Wisconsin
2012/12/18,N602MQ,3958,13930,1393002,30977,ORD,IL,17,41,13342,1334205,33342,Wisconsin
2012/12/19,N644MQ,3958,13930,1393002,30977,ORD,IL,17,41,13342,1334205,33342,Wisconsin
2012/12/20,N942MQ,3958,13930,1393002,30977,ORD,IL,17,41,13342,1334205,33342,Wisconsin
2012/12/21,N615MQ,3958,13930,1393002,30977,ORD,IL,17,41,13342,1334205,33342,Wisconsin
2012/12/23,N600MQ,3958,13930,1393002,30977,ORD,IL,17,41,13342,1334205,33342,Wisconsin
2012/12/24,N673MQ,3958,13930,1393002,30977,ORD,IL,17,41,13342,1334205,33342,Wisconsin
2012/12/25,N613MQ,3958,13930,1393002,30977,ORD,IL,17,41,13342,1334205,33342,Wisconsin
2012/12/26,N644MQ,3958,13930,1393002,30977,ORD,IL,17,41,13342,1334205,33342,Wisconsin
2012/12/27,N633MQ,3958,13930,1393002,30977,ORD,IL,17,41,13342,1334205,33342,Wisconsin
2012/12/28,N618MQ,3958,13930,1393002,30977,ORD,IL,17,41,13342,1334205,33342,Wisconsin
2012/12/30,N615MQ,3958,13930,1393002,30977,ORD,IL,17,41,13342,1334205,33342,Wisconsin
2012/12/31,N659MQ,3958,13930,1393002,30977,ORD,IL,17,41,13342,1334205,33342,Wisconsin
2012/12/1,N636MQ,3959,12992,1299204,32600,LIT,AR,5,71,13930,1393002,30977,Illinois
2012/12/3,N932MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/4,N690MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/5,N607MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/6,N619MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/7,N695MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/8,N634MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/9,N629MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/10,N641MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/11,N635MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/12,N656MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/13,N667MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/14,N618MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/15,N623MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/16,N679MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/17,N900MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/18,N918MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/19,N627MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/20,N681MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/21,N641MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/22,N902MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/23,N636MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/24,N641MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/25,N694MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/26,N653MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/27,N661MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/28,N696MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/29,N619MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/30,N613MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/31,N636MQ,4311,13342,1334205,33342,MKE,WI,55,45,13930,1393002,30977,Illinois
2012/12/1,N668MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/2,N819MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/3,N806MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/4,N804MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/5,N849MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/6,N840MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/7,N806MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/8,N618MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/9,N830MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/10,N824MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/11,N846MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/12,N839MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/13,N840MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/14,N819MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/15,N636MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/16,N855MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/17,N670MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/18,N824MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/19,N845MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/20,N818MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/21,N831MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/22,N942MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/23,N810MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/24,N856MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/25,N656MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/26,N671MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/27,N837MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/28,N842MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/29,N932MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/30,N644MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/31,N800MQ,4312,13930,1393002,30977,ORD,IL,17,41,14122,1412202,30198,Pennsylvania
2012/12/2,N690MQ,4313,13930,1393002,30977,ORD,IL,17,41,15048,1504803,35048,Iowa
2012/12/3,N941MQ,4313,13930,1393002,30977,ORD,IL,17,41,15048,1504803,35048,Iowa
2012/12/4,N613MQ,4313,13930,1393002,30977,ORD,IL,17,41,15048,1504803,35048,Iowa
2012/12/5,N683MQ,4313,13930,1393002,30977,ORD,IL,17,41,15048,1504803,35048,Iowa
2012/12/6,N660MQ,4313,13930,1393002,30977,ORD,IL,17,41,15048,1504803,35048,Iowa
2012/12/7,N806MQ,4313,13930,1393002,30977,ORD,IL,17,41,15048,1504803,35048,Iowa
2012/12/9,N655MQ,4313,13930,1393002,30977,ORD,IL,17,41,15048,1504803,35048,Iowa
2012/12/10,N667MQ,4313,13930,1393002,30977,ORD,IL,17,41,15048,1504803,35048,Iowa
2012/12/11,N649MQ,4313,13930,1393002,30977,ORD,IL,17,41,15048,1504803,35048,Iowa
