0,1,2,3,4,5,6,7,8,9,10
0,0,0,151,563,559,13,22,0,0,0
0,0,0,152,563,559,13,22,0,0,0
0,0,0,153,563,559,13,22,0,0,0
0,0,0,5852,28128,559,13,22,0,0,0
0,0,0,155,563,559,13,22,0,0,0
0,0,0,156,563,559,13,22,0,0,0
0,0,0,5858,28129,559,13,22,0,0,0
0,0,0,5864,28132,559,13,22,0,0,0
0,0,0,157,563,559,13,22,0,0,0
0,0,0,158,563,559,13,22,0,0,0
0,0,0,159,563,559,13,22,0,0,0
0,0,0,3334,27366,559,13,22,0,0,0
0,0,0,23868,32104,559,13,22,0,0,0
0,0,0,205,563,559,13,22,0,0,0
0,0,0,18214,31513,559,13,22,0,0,0
0,0,0,19540,31661,559,13,22,0,0,0
0,0,0,8268,563,559,13,22,0,0,0
0,0,0,4469,563,559,13,22,0,0,0
0,0,0,5553,28029,559,13,22,0,0,0
0,0,0,23361,32064,559,13,22,0,0,0
0,0,0,161,563,559,13,22,0,0,0
0,0,0,8355,563,559,13,22,0,0,0
0,0,0,54,563,559,13,22,0,0,0
0,0,0,54,563,559,13,22,0,0,0
0,0,0,56,563,559,13,22,0,0,0
0,0,0,56,563,559,13,22,0,0,0
0,0,0,2599,27099,559,13,22,0,0,0
0,0,0,162,563,559,13,22,0,0,0
0,0,0,9412,563,559,13,22,0,0,0
0,0,0,163,563,559,13,22,0,0,0
0,0,0,288,563,559,13,22,0,0,0
0,0,0,3187,27324,559,13,22,0,0,0
0,0,0,13745,563,559,13,22,0,0,0
0,0,0,225,563,559,13,22,0,0,0
0,0,0,225,563,559,13,22,0,0,0
0,0,0,225,563,559,13,22,0,0,0
0,0,0,225,563,559,13,22,0,0,0
0,0,0,225,563,559,13,22,0,0,0
0,0,0,225,563,559,13,22,0,0,0
0,0,0,2636,27108,559,13,22,0,0,0
0,0,0,7586,563,559,13,22,0,0,0
0,0,0,13665,563,559,13,22,0,0,0
0,0,0,13669,563,559,13,22,0,0,0
0,0,0,13698,563,559,13,22,0,0,0
0,0,0,6953,28491,559,13,22,0,0,0
0,0,0,8307,28862,559,13,22,0,0,0
0,0,0,9762,29344,559,13,22,0,0,0
0,0,0,224,563,559,13,22,0,0,0
0,0,0,13525,563,559,13,22,0,0,0
0,0,0,325,500,445,13,22,0,0,0
0,0,0,369,563,31501,13,22,0,0,0
0,0,0,234,563,559,13,22,0,0,0
0,0,0,168,563,559,13,22,0,0,0
0,0,0,4642,563,559,13,22,0,0,0
0,0,0,14291,30520,559,13,22,0,0,0
0,0,0,11368,563,559,13,22,0,0,0
0,0,0,6872,563,559,13,22,0,0,0
0,0,0,10981,563,559,13,22,0,0,0
0,0,0,4583,563,559,13,22,0,0,0
0,0,0,4665,563,559,13,22,0,0,0
0,0,0,4609,563,559,13,22,0,0,0
0,0,0,4609,563,559,13,22,0,0,0
0,0,0,4609,563,559,13,22,0,0,0
0,0,0,4609,563,559,13,22,0,0,0
0,0,0,13795,30429,559,13,22,0,0,0
0,0,0,4339,563,559,13,22,0,0,0
0,0,0,3343,27368,559,13,22,0,0,0
0,0,0,10987,563,559,13,22,0,0,0
0,0,0,4363,563,559,13,22,0,0,0
0,0,0,18166,563,559,13,22,0,0,0
0,0,0,9816,29369,559,13,22,0,0,0
0,0,0,5706,28074,559,13,22,0,0,0
0,0,0,3838,563,559,13,22,0,0,0
0,0,0,238,563,559,13,22,0,0,0
0,0,0,169,563,559,13,22,0,0,0
0,0,0,169,563,559,13,22,0,0,0
0,0,0,7705,563,559,13,22,0,0,0
0,0,0,961,26623,559,13,22,0,0,0
0,0,0,5746,28088,559,13,22,0,0,0
0,0,0,7737,563,559,13,22,0,0,0
0,0,0,7910,563,559,13,22,0,0,0
0,0,0,5878,28138,559,13,22,0,0,0
0,0,0,8962,563,559,13,22,0,0,0
0,0,0,176,563,559,13,22,0,0,0
0,0,0,6888,563,559,13,22,0,0,0
0,0,0,641,563,559,13,22,0,0,0
0,0,0,2848,27182,559,13,22,0,0,0
0,0,0,5027,563,559,13,22,0,0,0
0,0,0,177,563,559,13,22,0,0,0
0,0,0,179,563,559,13,22,0,0,0
0,0,0,2099,26961,559,13,22,0,0,0
0,0,0,181,563,559,13,22,0,0,0
0,0,0,12625,30216,559,13,22,0,0,0
0,0,0,24992,32187,559,13,22,0,0,0
0,0,0,3419,27384,559,13,22,0,0,0
0,0,0,3175,563,559,13,22,0,0,0
0,0,0,25810,32286,559,13,22,0,0,0
0,0,0,10810,563,559,13,22,0,0,0
0,0,0,1495,26752,559,13,22,0,0,0
0,0,0,13036,563,559,13,22,0,0,0
0,0,0,9753,29340,559,13,22,0,0,0
0,0,0,32477,88,26244,13,22,0,0,0
0,0,0,9653,29317,559,13,22,0,0,0
0,0,0,9704,29331,559,13,22,0,0,0
0,0,0,83,563,559,13,22,0,0,0
0,0,0,19792,563,559,13,22,0,0,0
0,0,0,9816,29369,559,13,22,0,0,0
0,0,0,15388,563,559,13,22,0,0,0
0,0,0,185,563,559,13,22,0,0,0
0,0,0,9802,29359,559,13,22,0,0,0
0,0,0,7399,563,559,13,22,0,0,0
0,0,0,164,563,559,13,22,0,0,0
0,0,0,15378,563,559,13,22,0,0,0
0,0,0,254,563,559,13,22,0,0,0
0,0,0,254,563,559,13,22,0,0,0
0,0,0,15382,563,559,13,22,0,0,0
0,0,0,5354,27964,559,13,22,0,0,0
0,0,0,10010,29436,559,13,22,0,0,0
0,0,0,10651,29693,559,13,22,0,0,0
0,0,0,10762,29725,559,13,22,0,0,0
0,0,0,15399,563,559,13,22,0,0,0
0,0,0,15399,563,559,13,22,0,0,0
0,0,0,9537,29279,559,13,22,0,0,0
0,0,0,67,563,26053,13,22,0,0,0
0,0,0,15404,563,559,13,22,0,0,0
0,0,0,18756,31594,559,13,22,0,0,0
0,0,0,17900,31409,559,13,22,0,0,0
0,0,0,186,563,559,13,22,0,0,0
0,0,0,187,563,559,13,22,0,0,0
0,0,0,178,563,559,13,22,0,0,0
0,0,0,188,563,559,13,22,0,0,0
0,0,0,20539,31796,494,13,22,0,0,0
0,0,0,21041,31841,559,13,22,0,0,0
0,0,0,395,26449,559,13,22,0,0,0
0,0,0,11882,30041,559,13,22,0,0,0
0,0,0,7848,563,559,13,22,0,0,0
0,0,0,9388,29196,559,13,22,0,0,0
0,0,0,7784,563,559,13,22,0,0,0
0,0,0,13423,30382,559,13,22,0,0,0
0,0,0,18975,31610,559,13,22,0,0,0
0,0,0,7870,563,559,13,22,0,0,0
0,0,0,13394,30376,559,13,22,0,0,0
0,0,0,5324,563,559,13,22,0,0,0
0,0,0,190,563,559,13,22,0,0,0
0,0,0,4835,563,559,13,22,0,0,0
0,0,0,191,563,559,13,22,0,0,0
0,0,0,191,563,559,13,22,0,0,0
0,0,0,3578,27412,559,13,22,0,0,0
0,0,0,5407,563,559,13,22,0,0,0
0,0,0,13550,30401,559,13,22,0,0,0
0,0,0,523,26497,559,13,22,0,0,0
0,0,0,523,26497,559,13,22,0,0,0
0,0,0,25256,32219,559,13,22,0,0,0
0,0,0,5467,563,559,13,22,0,0,0
0,0,0,5453,563,559,13,22,0,0,0
0,0,0,5393,563,559,13,22,0,0,0
0,0,0,193,563,559,13,22,0,0,0
0,0,0,5387,563,559,13,22,0,0,0
0,0,0,16572,563,559,13,22,0,0,0
0,0,0,10030,29446,559,13,22,0,0,0
0,0,0,13690,563,559,13,22,0,0,0
0,0,0,11677,29978,559,13,22,0,0,0
0,0,0,543,26504,559,13,22,0,0,0
0,0,0,26145,563,559,13,22,0,0,0
0,0,0,20653,31812,559,13,22,0,0,0
0,0,0,9576,29287,559,13,22,0,0,0
0,0,0,345,563,559,13,22,0,0,0
0,0,0,730,26562,559,13,22,0,0,0
0,0,0,20011,563,559,13,22,0,0,0
0,0,0,10020,29440,559,13,22,0,0,0
0,0,0,13698,563,559,13,22,0,0,0
0,0,0,10013,29439,559,13,22,0,0,0
0,0,0,196,563,559,13,22,0,0,0
0,0,0,25134,32201,559,13,22,0,0,0
0,0,0,20102,563,559,13,22,0,0,0
0,0,0,3241,563,559,13,22,0,0,0
0,0,0,17109,563,559,13,22,0,0,0
0,0,0,24683,563,559,13,22,0,0,0
0,0,0,293,563,31466,13,22,0,0,0
0,0,0,10020,29440,559,13,22,0,0,0
0,0,0,572,26511,559,13,22,0,0,0
0,0,0,197,563,559,13,22,0,0,0
0,0,0,574,26513,559,13,22,0,0,0
0,0,0,24721,563,559,13,22,0,0,0
0,0,0,198,563,559,13,22,0,0,0
0,0,0,580,26514,559,13,22,0,0,0
0,0,0,6097,28220,559,13,22,0,0,0
0,0,0,925,26610,559,13,22,0,0,0
0,0,0,14126,563,559,13,22,0,0,0
0,0,0,573,26512,559,13,22,0,0,0
0,0,0,3659,563,559,13,22,0,0,0
0,0,0,9085,29079,559,13,22,0,0,0
0,0,0,12031,30081,559,13,22,0,0,0
0,0,0,199,563,559,13,22,0,0,0
0,0,0,12203,563,559,13,22,0,0,0
0,0,0,585,26516,559,13,22,0,0,0
0,0,0,5089,27884,559,13,22,0,0,0
0,0,0,12782,563,559,13,22,0,0,0
0,0,0,14204,563,559,13,22,0,0,0
0,0,0,119,21,6,13,22,0,0,0
0,0,0,17090,563,559,13,22,0,0,0
0,0,0,2364,563,559,13,22,0,0,0
0,0,0,2360,563,559,13,22,0,0,0
0,0,0,5155,27906,559,13,22,0,0,0
0,0,0,5138,27902,559,13,22,0,0,0
0,0,0,160,563,25835,13,22,0,0,0
0,0,0,17898,563,559,13,22,0,0,0
0,0,0,17898,563,559,13,22,0,0,0
0,0,0,5125,27896,559,13,22,0,0,0
0,0,0,5141,27902,559,13,22,0,0,0
0,0,0,2356,563,559,13,22,0,0,0
0,0,0,2391,563,559,13,22,0,0,0
0,0,0,2360,563,559,13,22,0,0,0
0,0,0,2405,563,559,13,22,0,0,0
0,0,0,5125,27896,559,13,22,0,0,0
0,0,0,17557,31189,559,13,22,0,0,0
0,0,0,2374,563,559,13,22,0,0,0
0,0,0,6168,563,559,13,22,0,0,0
0,0,0,5150,27904,559,13,22,0,0,0
0,0,0,13547,563,559,13,22,0,0,0
0,0,0,23749,32099,559,13,22,0,0,0
0,0,0,2414,563,559,13,22,0,0,0
0,0,0,13587,563,559,13,22,0,0,0
0,0,0,23613,32084,559,13,22,0,0,0
0,0,0,2374,563,559,13,22,0,0,0
0,0,0,23588,32082,559,13,22,0,0,0
0,0,0,23924,32120,559,13,22,0,0,0
0,0,0,203,563,559,13,22,0,0,0
0,0,0,13708,563,559,13,22,0,0,0
0,0,0,21126,31849,559,13,22,0,0,0
0,0,0,17351,563,559,13,22,0,0,0
0,0,0,17351,563,559,13,22,0,0,0
0,0,0,13718,563,559,13,22,0,0,0
0,0,0,13713,563,559,13,22,0,0,0
0,0,0,13661,563,559,13,22,0,0,0
0,0,0,9939,29406,559,13,22,0,0,0
0,0,0,13728,563,559,13,22,0,0,0
0,0,0,12210,30108,559,13,22,0,0,0
0,0,0,3830,27494,559,13,22,0,0,0
0,0,0,15401,563,559,13,22,0,0,0
0,0,0,11693,29985,559,13,22,0,0,0
0,0,0,734,26563,559,13,22,0,0,0
0,0,0,11760,30006,559,13,22,0,0,0
0,0,0,12565,30208,559,13,22,0,0,0
0,0,0,12035,30082,559,13,22,0,0,0
0,0,0,6123,563,31961,13,22,0,0,0
0,0,0,11998,30073,559,13,22,0,0,0
0,0,0,12023,30078,559,13,22,0,0,0
0,0,0,21869,563,559,13,22,0,0,0
0,0,0,3742,27447,559,13,22,0,0,0
0,0,0,8206,563,559,13,22,0,0,0
0,0,0,11990,30071,559,13,22,0,0,0
0,0,0,11760,30006,559,13,22,0,0,0
0,0,0,7802,28716,559,13,22,0,0,0
0,0,0,7802,28716,559,13,22,0,0,0
0,0,0,7802,28716,559,13,22,0,0,0
0,0,0,7802,28716,559,13,22,0,0,0
0,0,0,7802,28716,559,13,22,0,0,0
0,0,0,7802,28721,559,13,22,0,0,0
0,0,0,7802,28721,559,13,22,0,0,0
0,0,0,7802,28721,559,13,22,0,0,0
0,0,0,7802,28721,559,13,22,0,0,0
0,0,0,13043,563,559,13,22,0,0,0
0,0,0,12005,30066,559,13,22,0,0,0
0,0,0,8037,28776,559,13,22,0,0,0
0,0,0,20784,31827,559,13,22,0,0,0
0,0,0,2834,563,559,13,22,0,0,0
0,0,0,5475,27992,559,13,22,0,0,0
0,0,0,11933,30052,559,13,22,0,0,0
0,0,0,17734,31291,559,13,22,0,0,0
0,0,0,10844,29761,559,13,22,0,0,0
0,0,0,1914,563,559,13,22,0,0,0
0,0,0,1916,563,559,13,22,0,0,0
0,0,0,17007,563,559,13,22,0,0,0
0,0,0,1796,563,26342,13,22,0,0,0
0,0,0,1861,563,559,13,22,0,0,0
0,0,0,24789,32171,353,13,22,0,0,0
0,0,0,5766,563,559,13,22,0,0,0
0,0,0,5369,27968,559,13,22,0,0,0
0,0,0,10885,29774,559,13,22,0,0,0
0,0,0,12674,30225,559,13,22,0,0,0
0,0,0,1736,563,26445,13,22,0,0,0
0,0,0,13296,30357,559,13,22,0,0,0
0,0,0,17601,563,559,13,22,0,0,0
0,0,0,244,563,559,13,22,0,0,0
0,0,0,8060,563,559,13,22,0,0,0
0,0,0,19080,563,559,13,22,0,0,0
0,0,0,6352,563,559,13,22,0,0,0
0,0,0,21071,31845,559,13,22,0,0,0
0,0,0,8427,28889,559,13,22,0,0,0
0,0,0,8510,28919,353,13,22,0,0,0
0,0,0,5677,28066,559,13,22,0,0,0
0,0,0,23886,32110,559,13,22,0,0,0
0,0,0,12320,30135,559,13,22,0,0,0
0,0,0,13788,563,559,13,22,0,0,0
0,0,0,12704,563,559,13,22,0,0,0
0,0,0,6192,28252,559,13,22,0,0,0
0,0,0,9859,29380,559,13,22,0,0,0
0,0,0,16812,31003,559,13,22,0,0,0
0,0,0,6726,28412,559,13,22,0,0,0
0,0,0,20071,563,559,13,22,0,0,0
0,0,0,22202,409,353,13,22,0,0,0
0,0,0,8150,563,559,13,22,0,0,0
0,0,0,5993,28184,559,13,22,0,0,0
0,0,0,6517,28357,559,13,22,0,0,0
0,0,0,6560,28373,559,13,22,0,0,0
0,0,0,12194,563,559,13,22,0,0,0
0,0,0,253,563,559,13,22,0,0,0
0,0,0,12343,563,559,13,22,0,0,0
0,0,0,6517,28357,559,13,22,0,0,0
0,0,0,6517,28357,559,13,22,0,0,0
0,0,0,12340,563,559,13,22,0,0,0
0,0,0,14102,30493,559,13,22,0,0,0
0,0,0,6608,28389,559,13,22,0,0,0
0,0,0,23540,32080,559,13,22,0,0,0
0,0,0,6616,28386,559,13,22,0,0,0
0,0,0,3855,27502,559,13,22,0,0,0
0,0,0,11341,563,559,13,22,0,0,0
0,0,0,3497,563,559,13,22,0,0,0
0,0,0,2426,27050,559,13,22,0,0,0
0,0,0,11345,563,559,13,22,0,0,0
0,0,0,5005,563,559,13,22,0,0,0
0,0,0,6241,28267,559,13,22,0,0,0
0,0,0,6241,28267,559,13,22,0,0,0
0,0,0,6574,28379,559,13,22,0,0,0
0,0,0,12350,563,559,13,22,0,0,0
0,0,0,71,26343,559,13,22,0,0,0
0,0,0,6280,28284,559,13,22,0,0,0
0,0,0,12346,563,559,13,22,0,0,0
0,0,0,7426,563,559,13,22,0,0,0
0,0,0,13990,563,559,13,22,0,0,0
0,0,0,912,563,559,13,22,0,0,0
0,0,0,12495,563,559,13,22,0,0,0
0,0,0,3925,27518,559,13,22,0,0,0
0,0,0,3958,563,559,13,22,0,0,0
0,0,0,15749,563,559,13,22,0,0,0
0,0,0,3889,563,559,13,22,0,0,0
0,0,0,3889,563,559,13,22,0,0,0
0,0,0,11278,563,559,13,22,0,0,0
