31269,30841,8514,0,0,0,0,0,0,0,0,0,0,0,0,0,34,28,534,37,52,22,0,0,0
22678,22494,30236,0,0,0,0,0,0,0,0,0,0,0,0,0,34,28,534,37,52,22,0,0,0
21165,20963,28860,0,0,0,0,0,0,0,0,0,0,0,0,0,40,35,534,37,54,22,0,0,0
14839,10467,1942,0,0,0,0,0,0,0,0,0,0,0,0,0,3883,5791,534,37,55,22,0,0,0
21237,21037,28926,0,0,0,0,0,0,0,0,0,0,0,0,0,259,384,534,37,56,22,0,0,0
21242,21041,28930,0,0,0,0,0,0,0,0,0,0,0,0,0,260,388,534,37,57,22,0,0,0
2584,2195,11969,0,0,0,0,0,0,0,0,0,0,0,0,0,1674,118,534,37,58,22,0,0,0
1470,1070,10956,0,0,0,0,0,0,0,0,0,0,0,0,0,1689,112,534,37,59,22,0,0,0
7068,6726,16045,0,0,0,0,0,0,0,0,0,0,0,0,0,1689,117,534,37,59,22,0,0,0
7113,6772,16086,0,0,0,0,0,0,0,0,0,0,0,0,0,1682,119,534,37,59,22,0,0,0
9344,9025,18114,0,0,0,0,0,0,0,0,0,0,0,0,0,1682,119,534,37,59,22,0,0,0
2588,2198,11972,0,0,0,0,0,0,0,0,0,0,0,0,0,1627,125,534,37,59,22,0,0,0
7067,6725,16044,0,0,0,0,0,0,0,0,0,0,0,0,0,1724,122,534,37,64,22,0,0,0
7069,6727,16046,0,0,0,0,0,0,0,0,0,0,0,0,0,1689,122,534,37,65,22,0,0,0
7554,7217,16487,0,0,0,0,0,0,0,0,0,0,0,0,0,1631,124,534,37,65,22,0,0,0
7555,7218,16488,0,0,0,0,0,0,0,0,0,0,0,0,0,1637,127,534,37,65,22,0,0,0
8532,8204,17376,0,0,0,0,0,0,0,0,0,0,0,0,0,1676,115,534,37,68,22,0,0,0
2587,2197,11971,0,0,0,0,0,0,0,0,0,0,0,0,0,1671,116,534,37,69,22,0,0,0
2586,2196,11970,0,0,0,0,0,0,0,0,0,0,0,0,0,1719,119,534,37,69,22,0,0,0
7066,6723,16043,0,0,0,0,0,0,0,0,0,0,0,0,0,1699,125,534,37,69,22,0,0,0
13610,13334,21992,0,0,0,0,0,0,0,0,0,0,0,0,0,1745,135,534,37,72,22,0,0,0
19059,18837,26946,0,0,0,0,0,0,0,0,0,0,0,0,0,1736,136,534,37,72,22,0,0,0
20046,19834,27843,0,0,0,0,0,0,0,0,0,0,0,0,0,1736,136,534,37,72,22,0,0,0
22091,21899,29702,0,0,0,0,0,0,0,0,0,0,0,0,0,1716,130,534,37,75,22,0,0,0
21090,20888,28792,0,0,0,0,0,0,0,0,0,0,0,0,0,1745,138,534,37,76,22,0,0,0
17832,17597,25830,0,0,0,0,0,0,0,0,0,0,0,0,0,41,37,534,37,77,22,0,0,0
26840,26365,4461,0,0,0,0,0,0,0,0,0,0,0,0,0,375,390,534,37,78,22,0,0,0
11949,11655,20482,0,0,0,0,0,0,0,0,0,0,0,0,0,286,409,534,37,79,22,0,0,0
12709,12424,21173,0,0,0,0,0,0,0,0,0,0,0,0,0,387,521,534,37,80,22,0,0,0
27280,26809,4861,0,0,0,0,0,0,0,0,0,0,0,0,0,297,419,534,37,83,22,0,0,0
27585,27118,5138,0,0,0,0,0,0,0,0,0,0,0,0,0,297,419,534,37,83,22,0,0,0
30687,30250,7958,0,0,0,0,0,0,0,0,0,0,0,0,0,297,419,534,37,83,22,0,0,0
30688,30251,7959,0,0,0,0,0,0,0,0,0,0,0,0,0,297,419,534,37,83,22,0,0,0
31538,31113,8759,0,0,0,0,0,0,0,0,0,0,0,0,0,297,419,534,37,83,22,0,0,0
31733,31310,8936,0,0,0,0,0,0,0,0,0,0,0,0,0,297,419,534,37,83,22,0,0,0
31738,31314,8940,0,0,0,0,0,0,0,0,0,0,0,0,0,297,419,534,37,83,22,0,0,0
31744,31321,8946,0,0,0,0,0,0,0,0,0,0,0,0,0,297,419,534,37,83,22,0,0,0
3690,3312,12974,0,0,0,0,0,0,0,0,0,0,0,0,0,297,419,534,37,83,22,0,0,0
22680,22496,30238,0,0,0,0,0,0,0,0,0,0,0,0,0,297,419,534,37,83,22,0,0,0
29585,29136,6956,0,0,0,0,0,0,0,0,0,0,0,0,0,377,511,534,37,83,22,0,0,0
5214,757,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,297,419,534,37,94,22,0,0,0
5225,768,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,297,419,534,37,94,22,0,0,0
16929,12579,2132,0,0,0,0,0,0,0,0,0,0,0,0,0,297,419,534,37,94,22,0,0,0
6110,5757,15174,0,0,0,0,0,0,0,0,0,0,0,0,0,297,419,534,37,94,22,0,0,0
6192,5840,15249,0,0,0,0,0,0,0,0,0,0,0,0,0,297,419,534,37,94,22,0,0,0
6194,5842,15250,0,0,0,0,0,0,0,0,0,0,0,0,0,297,419,534,37,94,22,0,0,0
21293,21095,28977,0,0,0,0,0,0,0,0,0,0,0,0,0,297,419,534,37,94,22,0,0,0
21294,21096,28978,0,0,0,0,0,0,0,0,0,0,0,0,0,297,419,534,37,94,22,0,0,0
21295,21097,28979,0,0,0,0,0,0,0,0,0,0,0,0,0,297,419,534,37,94,22,0,0,0
21297,21098,28980,0,0,0,0,0,0,0,0,0,0,0,0,0,297,419,534,37,94,22,0,0,0
23322,23143,30821,0,0,0,0,0,0,0,0,0,0,0,0,0,297,419,534,37,94,22,0,0,0
24856,24694,32216,0,0,0,0,0,0,0,0,0,0,0,0,0,318,441,534,37,105,22,0,0,0
24963,24802,32313,0,0,0,0,0,0,0,0,0,0,0,0,0,319,443,534,37,106,22,0,0,0
24734,24571,32105,0,0,0,0,0,0,0,0,0,0,0,0,0,320,444,534,37,107,22,0,0,0
32315,31898,9465,0,0,0,0,0,0,0,0,0,0,0,0,0,7080,10159,534,37,108,22,0,0,0
20813,20608,28540,0,0,0,0,0,0,0,0,0,0,0,0,0,7391,10599,534,37,109,22,0,0,0
2294,1903,11705,0,0,0,0,0,0,0,0,0,0,0,0,0,362,494,534,37,110,22,0,0,0
4746,4379,13934,0,0,0,0,0,0,0,0,0,0,0,0,0,416,650,32448,37,111,22,0,0,0
22587,22402,30153,0,0,0,0,0,0,0,0,0,0,0,0,0,2147,3303,534,37,112,22,0,0,0
27527,27058,5085,0,0,0,0,0,0,0,0,0,0,0,0,0,9214,13138,534,37,113,22,0,0,0
551,142,10120,0,0,0,0,0,0,0,0,0,0,0,0,0,59,55,534,37,114,22,0,0,0
10707,10401,19353,0,0,0,0,0,0,0,0,0,0,0,0,0,2313,2212,534,37,115,22,0,0,0
3915,3540,13179,0,0,0,0,0,0,0,0,0,0,0,0,0,2299,2191,534,37,116,22,0,0,0
7445,7107,16388,0,0,0,0,0,0,0,0,0,0,0,0,0,2299,2191,534,37,116,22,0,0,0
13760,13486,22129,0,0,0,0,0,0,0,0,0,0,0,0,0,2309,2205,534,37,118,22,0,0,0
7433,7094,16377,0,0,0,0,0,0,0,0,0,0,0,0,0,2282,2162,534,37,119,22,0,0,0
7431,7092,16375,0,0,0,0,0,0,0,0,0,0,0,0,0,2303,2195,534,37,120,22,0,0,0
3913,3538,13177,0,0,0,0,0,0,0,0,0,0,0,0,0,2291,2175,534,37,121,22,0,0,0
13782,13508,22149,0,0,0,0,0,0,0,0,0,0,0,0,0,2276,2159,534,37,122,22,0,0,0
7448,7109,16390,0,0,0,0,0,0,0,0,0,0,0,0,0,2298,2190,534,37,122,22,0,0,0
1165,762,10679,0,0,0,0,0,0,0,0,0,0,0,0,0,14242,16220,534,37,122,22,0,0,0
13780,13506,22147,0,0,0,0,0,0,0,0,0,0,0,0,0,2306,2200,534,37,125,22,0,0,0
26599,26122,4242,0,0,0,0,0,0,0,0,0,0,0,0,0,60,57,534,37,126,22,0,0,0
7939,7605,16837,0,0,0,0,0,0,0,0,0,0,0,0,0,5287,7623,534,37,127,22,0,0,0
21780,17480,2573,0,0,0,0,0,0,0,0,0,0,0,0,0,715,273,534,37,128,22,0,0,0
10535,10228,19197,0,0,0,0,0,0,0,0,0,0,0,0,0,684,274,534,37,129,22,0,0,0
10536,10229,19198,0,0,0,0,0,0,0,0,0,0,0,0,0,684,274,534,37,129,22,0,0,0
10541,10233,19202,0,0,0,0,0,0,0,0,0,0,0,0,0,684,274,534,37,129,22,0,0,0
20470,20263,28229,0,0,0,0,0,0,0,0,0,0,0,0,0,687,280,534,37,129,22,0,0,0
2934,2549,12287,0,0,0,0,0,0,0,0,0,0,0,0,0,696,285,534,37,133,22,0,0,0
3030,2646,12374,0,0,0,0,0,0,0,0,0,0,0,0,0,696,285,534,37,133,22,0,0,0
3059,2675,12400,0,0,0,0,0,0,0,0,0,0,0,0,0,696,285,534,37,133,22,0,0,0
6673,6325,15686,0,0,0,0,0,0,0,0,0,0,0,0,0,696,285,534,37,133,22,0,0,0
10532,10225,19194,0,0,0,0,0,0,0,0,0,0,0,0,0,696,285,534,37,133,22,0,0,0
3556,3177,12852,0,0,0,0,0,0,0,0,0,0,0,0,0,701,290,534,37,133,22,0,0,0
11380,11080,19965,0,0,0,0,0,0,0,0,0,0,0,0,0,675,279,534,37,139,22,0,0,0
2844,2459,12205,0,0,0,0,0,0,0,0,0,0,0,0,0,681,280,534,37,139,22,0,0,0
2883,2497,12240,0,0,0,0,0,0,0,0,0,0,0,0,0,681,280,534,37,139,22,0,0,0
20421,20214,28184,0,0,0,0,0,0,0,0,0,0,0,0,0,714,319,534,37,139,22,0,0,0
5151,4789,14302,0,0,0,0,0,0,0,0,0,0,0,0,0,671,272,534,37,143,22,0,0,0
11381,11081,19966,0,0,0,0,0,0,0,0,0,0,0,0,0,675,284,534,37,144,22,0,0,0
20444,20237,28205,0,0,0,0,0,0,0,0,0,0,0,0,0,712,291,534,37,144,22,0,0,0
20428,20220,28190,0,0,0,0,0,0,0,0,0,0,0,0,0,707,296,534,37,144,22,0,0,0
29176,28723,6584,0,0,0,0,0,0,0,0,0,0,0,0,0,715,296,534,37,144,22,0,0,0
29177,28724,6585,0,0,0,0,0,0,0,0,0,0,0,0,0,715,296,534,37,144,22,0,0,0
17803,17568,25804,0,0,0,0,0,0,0,0,0,0,0,0,0,735,320,534,37,144,22,0,0,0
20481,20274,28239,0,0,0,0,0,0,0,0,0,0,0,0,0,706,294,534,37,150,22,0,0,0
20453,20246,28213,0,0,0,0,0,0,0,0,0,0,0,0,0,704,311,534,37,150,22,0,0,0
20487,20280,28244,0,0,0,0,0,0,0,0,0,0,0,0,0,723,311,534,37,150,22,0,0,0
5415,5055,14542,0,0,0,0,0,0,0,0,0,0,0,0,0,724,311,534,37,150,22,0,0,0
29159,28707,6569,0,0,0,0,0,0,0,0,0,0,0,0,0,724,315,534,37,150,22,0,0,0
1952,1556,11394,0,0,0,0,0,0,0,0,0,0,0,0,0,724,315,534,37,150,22,0,0,0
13095,12814,21524,0,0,0,0,0,0,0,0,0,0,0,0,0,724,315,534,37,150,22,0,0,0
7063,6720,16040,0,0,0,0,0,0,0,0,0,0,0,0,0,721,311,534,37,157,22,0,0,0
7255,6915,16215,0,0,0,0,0,0,0,0,0,0,0,0,0,65,222,534,37,158,22,0,0,0
5143,4781,14295,0,0,0,0,0,0,0,0,0,0,0,0,0,125,139,534,37,159,22,0,0,0
13479,13201,21873,0,0,0,0,0,0,0,0,0,0,0,0,0,63,58,534,37,160,22,0,0,0
13480,13202,21874,0,0,0,0,0,0,0,0,0,0,0,0,0,63,58,534,37,160,22,0,0,0
13932,13659,22285,0,0,0,0,0,0,0,0,0,0,0,0,0,66,60,534,37,162,22,0,0,0
5465,5105,14588,0,0,0,0,0,0,0,0,0,0,0,0,0,13196,18331,534,37,163,22,0,0,0
3676,3298,12961,0,0,0,0,0,0,0,0,0,0,0,0,0,13642,18756,534,37,164,22,0,0,0
19779,19564,27600,0,0,0,0,0,0,0,0,0,0,0,0,0,8081,6740,534,37,165,22,0,0,0
19777,19563,27599,0,0,0,0,0,0,0,0,0,0,0,0,0,8039,6771,534,37,166,22,0,0,0
10813,6407,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,69,61,534,37,167,22,0,0,0
20899,20696,28619,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,2018,534,37,168,22,0,0,0
4259,3888,13491,0,0,0,0,0,0,0,0,0,0,0,0,0,1245,1163,534,37,169,22,0,0,0
18792,18568,26703,0,0,0,0,0,0,0,0,0,0,0,0,0,3550,3404,534,37,170,22,0,0,0
6880,6534,15874,0,0,0,0,0,0,0,0,0,0,0,0,0,3223,4905,534,37,171,22,0,0,0
6883,6538,15877,0,0,0,0,0,0,0,0,0,0,0,0,0,3223,4905,534,37,171,22,0,0,0
8911,8586,17720,0,0,0,0,0,0,0,0,0,0,0,0,0,2855,4398,534,37,173,22,0,0,0
1157,753,10671,0,0,0,0,0,0,0,0,0,0,0,0,0,2794,4294,534,37,174,22,0,0,0
8913,8588,17722,0,0,0,0,0,0,0,0,0,0,0,0,0,2778,4261,534,37,175,22,0,0,0
8918,8594,17727,0,0,0,0,0,0,0,0,0,0,0,0,0,2782,4270,534,37,176,22,0,0,0
20879,20675,28600,0,0,0,0,0,0,0,0,0,0,0,0,0,70,62,534,37,177,22,0,0,0
8914,8590,17723,0,0,0,0,0,0,0,0,0,0,0,0,0,2787,4280,534,37,177,22,0,0,0
8919,8595,17728,0,0,0,0,0,0,0,0,0,0,0,0,0,2753,4231,534,37,179,22,0,0,0
23732,23559,31194,0,0,0,0,0,0,0,0,0,0,0,0,0,10692,15300,534,37,180,22,0,0,0
23733,23560,31195,0,0,0,0,0,0,0,0,0,0,0,0,0,10692,15300,534,37,180,22,0,0,0
23734,23561,31196,0,0,0,0,0,0,0,0,0,0,0,0,0,10692,15300,534,37,180,22,0,0,0
2547,2158,11935,0,0,0,0,0,0,0,0,0,0,0,0,0,6526,757,534,37,183,22,0,0,0
2548,2159,11936,0,0,0,0,0,0,0,0,0,0,0,0,0,6526,757,534,37,183,22,0,0,0
15174,14913,23414,0,0,0,0,0,0,0,0,0,0,0,0,0,11713,16752,534,37,183,22,0,0,0
24392,24225,31794,0,0,0,0,0,0,0,0,0,0,0,0,0,74,65,534,37,186,22,0,0,0
14707,10334,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,6469,751,534,37,186,22,0,0,0
14718,10345,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,6469,751,534,37,186,22,0,0,0
28752,28297,6199,0,0,0,0,0,0,0,0,0,0,0,0,0,6469,751,534,37,186,22,0,0,0
30566,30128,7848,0,0,0,0,0,0,0,0,0,0,0,0,0,6469,751,534,37,186,22,0,0,0
2549,2160,11937,0,0,0,0,0,0,0,0,0,0,0,0,0,6534,759,534,37,186,22,0,0,0
2550,2161,11938,0,0,0,0,0,0,0,0,0,0,0,0,0,6534,759,534,37,186,22,0,0,0
13756,13482,22125,0,0,0,0,0,0,0,0,0,0,0,0,0,17366,22541,534,37,193,22,0,0,0
32271,31854,9425,0,0,0,0,0,0,0,0,0,0,0,0,0,10073,10716,534,37,194,22,0,0,0
25658,25141,3359,0,0,0,0,0,0,0,0,0,0,0,0,0,62,271,534,37,199,22,0,0,0
27685,27219,5229,0,0,0,0,0,0,0,0,0,0,0,0,0,189,72,534,37,200,22,0,0,0
10660,10353,19310,0,0,0,0,0,0,0,0,0,0,0,0,0,82,323,534,37,201,22,0,0,0
22335,22146,29924,0,0,0,0,0,0,0,0,0,0,0,0,0,25849,27061,534,37,202,22,0,0,0
641,233,10202,0,0,0,0,0,0,0,0,0,0,0,0,0,58,54,534,37,203,22,0,0,0
26143,25660,3827,0,0,0,0,0,0,0,0,0,0,0,0,0,84,75,534,37,203,22,0,0,0
23326,23148,30825,0,0,0,0,0,0,0,0,0,0,0,0,0,11976,13199,534,37,205,22,0,0,0
3894,31908,947,0,0,0,0,0,0,0,0,0,0,0,0,0,8714,12546,534,37,206,22,0,0,0
30938,30503,8186,0,0,0,0,0,0,0,0,0,0,0,0,0,20829,22516,534,37,207,22,0,0,0
25686,25171,3387,0,0,0,0,0,0,0,0,0,0,0,0,0,14989,20314,534,37,208,22,0,0,0
29921,29477,7262,0,0,0,0,0,0,0,0,0,0,0,0,0,8139,11820,534,37,209,22,0,0,0
7229,6888,16191,0,0,0,0,0,0,0,0,0,0,0,0,0,7951,8189,534,37,210,22,0,0,0
17576,17340,25598,0,0,0,0,0,0,0,0,0,0,0,0,0,23224,17033,534,37,211,22,0,0,0
7902,7567,16803,0,0,0,0,0,0,0,0,0,0,0,0,0,16554,18767,534,37,212,22,0,0,0
2165,1772,11588,0,0,0,0,0,0,0,0,0,0,0,0,0,14785,20093,534,37,213,22,0,0,0
19465,19248,27315,0,0,0,0,0,0,0,0,0,0,0,0,0,15825,21327,534,37,214,22,0,0,0
10682,10375,19330,0,0,0,0,0,0,0,0,0,0,0,0,0,24149,26506,534,37,215,22,0,0,0
3941,3567,13202,0,0,0,0,0,0,0,0,0,0,0,0,0,23643,26251,534,37,241,22,0,0,0
26139,25656,3823,0,0,0,0,0,0,0,0,0,0,0,0,0,112,102,534,37,242,22,0,0,0
17595,17359,25615,0,0,0,0,0,0,0,0,0,0,0,0,0,113,103,534,37,243,22,0,0,0
9200,8880,17983,0,0,0,0,0,0,0,0,0,0,0,0,0,114,453,534,37,244,22,0,0,0
10759,10453,19400,0,0,0,0,0,0,0,0,0,0,0,0,0,8769,12612,534,37,245,22,0,0,0
12921,12638,21366,0,0,0,0,0,0,0,0,0,0,0,0,0,8769,12612,534,37,245,22,0,0,0
7344,7005,16296,0,0,0,0,0,0,0,0,0,0,0,0,0,8384,1397,534,37,247,22,0,0,0
7329,6988,16282,0,0,0,0,0,0,0,0,0,0,0,0,0,8384,1405,534,37,248,22,0,0,0
6818,6472,15818,0,0,0,0,0,0,0,0,0,0,0,0,0,115,105,534,37,249,22,0,0,0
6722,6375,15730,0,0,0,0,0,0,0,0,0,0,0,0,0,117,106,534,37,250,22,0,0,0
18775,18551,26688,0,0,0,0,0,0,0,0,0,0,0,0,0,5566,8045,534,37,251,22,0,0,0
8154,7822,17032,0,0,0,0,0,0,0,0,0,0,0,0,0,21947,25149,534,37,252,22,0,0,0
22630,22445,30192,0,0,0,0,0,0,0,0,0,0,0,0,0,788,688,534,37,253,22,0,0,0
22257,22067,29853,0,0,0,0,0,0,0,0,0,0,0,0,0,9621,13793,534,37,254,22,0,0,0
24739,20467,2842,0,0,0,0,0,0,0,0,0,0,0,0,0,410,486,504,37,255,22,0,0,0
30509,30069,7796,0,0,0,0,0,0,0,0,0,0,0,0,0,13505,18660,534,37,256,22,0,0,0
20241,20031,28020,0,0,0,0,0,0,0,0,0,0,0,0,0,937,901,534,37,257,22,0,0,0
28475,28015,5947,0,0,0,0,0,0,0,0,0,0,0,0,0,8334,12062,534,37,258,22,0,0,0
8736,8409,17561,0,0,0,0,0,0,0,0,0,0,0,0,0,8732,12576,534,37,259,22,0,0,0
28922,28467,6353,0,0,0,0,0,0,0,0,0,0,0,0,0,206,234,534,37,260,22,0,0,0
9588,9271,18336,0,0,0,0,0,0,0,0,0,0,0,0,0,8974,12845,534,37,261,22,0,0,0
9601,9284,18348,0,0,0,0,0,0,0,0,0,0,0,0,0,8969,12842,534,37,262,22,0,0,0
9590,9273,18338,0,0,0,0,0,0,0,0,0,0,0,0,0,8973,12843,534,37,262,22,0,0,0
9585,9268,18333,0,0,0,0,0,0,0,0,0,0,0,0,0,8945,12803,534,37,264,22,0,0,0
9587,9270,18335,0,0,0,0,0,0,0,0,0,0,0,0,0,8994,12873,534,37,264,22,0,0,0
9584,9266,18332,0,0,0,0,0,0,0,0,0,0,0,0,0,8940,12795,534,37,266,22,0,0,0
9583,9265,18331,0,0,0,0,0,0,0,0,0,0,0,0,0,8948,12813,534,37,266,22,0,0,0
11763,11469,20313,0,0,0,0,0,0,0,0,0,0,0,0,0,707,641,534,37,268,22,0,0,0
9353,9033,18122,0,0,0,0,0,0,0,0,0,0,0,0,0,9051,12933,534,37,269,22,0,0,0
9586,9269,18334,0,0,0,0,0,0,0,0,0,0,0,0,0,8979,12846,534,37,270,22,0,0,0
12706,12420,21170,0,0,0,0,0,0,0,0,0,0,0,0,0,15932,17055,534,37,270,22,0,0,0
9591,9274,18339,0,0,0,0,0,0,0,0,0,0,0,0,0,9091,12972,534,37,272,22,0,0,0
1657,1260,11126,0,0,0,0,0,0,0,0,0,0,0,0,0,9058,12938,534,37,273,22,0,0,0
9589,9272,18337,0,0,0,0,0,0,0,0,0,0,0,0,0,9032,12908,534,37,274,22,0,0,0
16418,16169,24545,0,0,0,0,0,0,0,0,0,0,0,0,0,17523,19756,534,37,275,22,0,0,0
7455,7117,16397,0,0,0,0,0,0,0,0,0,0,0,0,0,16091,17845,534,37,276,22,0,0,0
7453,7115,16395,0,0,0,0,0,0,0,0,0,0,0,0,0,16002,17370,534,37,277,22,0,0,0
4613,4245,13813,0,0,0,0,0,0,0,0,0,0,0,0,0,3171,3049,534,37,278,22,0,0,0
28163,27700,5663,0,0,0,0,0,0,0,0,0,0,0,0,0,21307,24844,534,37,279,22,0,0,0
29368,28918,6759,0,0,0,0,0,0,0,0,0,0,0,0,0,2207,2074,534,37,280,22,0,0,0
18992,18770,26885,0,0,0,0,0,0,0,0,0,0,0,0,0,116,310,534,37,281,22,0,0,0
18988,18765,26881,0,0,0,0,0,0,0,0,0,0,0,0,0,118,291,534,37,282,22,0,0,0
25708,25197,3409,0,0,0,0,0,0,0,0,0,0,0,0,0,7802,7997,534,37,283,22,0,0,0
25709,25198,3410,0,0,0,0,0,0,0,0,0,0,0,0,0,7988,8237,534,37,284,22,0,0,0
